time_period,area_id,lat,lon,population,traffic,green_space,crime_rate,avg_income,public_transport_access,air_quality_index,housing_density,commercial_area_percentage,healthcare_facilities,education_facilities,energy_consumption,water_usage,waste_generation,internet_connectivity,elderly_population_percentage
4,52,40.33642218486708,-73.16642589035426,43718,5341,8.768333901705782,6.040049977395001,142616,9.399092941660204,58.14446152413302,983.894535457036,48.23216382514178,19,14,531.509480334789,215.27496557631915,92.24330703624499,74.73181870622838,14.336114778635887
4,53,40.76706902486795,-73.16337978963234,5150,9622,18.810896659247888,3.3414302238386218,41036,33.616025774451984,61.693842516537266,29.84553953723905,31.215600914666503,1,13,868.4793941726832,113.07444502222866,58.976483407912156,60.320325626951316,7.377341192768236
4,54,40.10842348841199,-73.27452196598452,21946,698,21.77713646520491,2.496247044105834,147729,42.0896528759226,192.28351556931466,603.2847426453559,41.3365071043359,13,29,253.23323691289238,172.26838348434183,29.145426951724577,84.14343150632823,17.590498449340032
4,55,41.73415999431685,-73.04732713350093,59830,4119,15.684166045143558,9.715163568041392,134568,12.978296572261128,111.36367205566151,946.9148668247872,23.67489912668394,1,1,267.3402767869461,150.9661290643187,54.44642761372902,98.46408102299515,24.24105409709136
4,56,40.976619285651694,-73.66228085543779,57361,5028,23.822298182054826,0.5638185385323158,76728,65.77887800361862,191.82245839925878,931.7793876029347,40.522069652160965,2,1,346.63743073384825,430.68436524434003,48.47551333420295,70.88962170024179,14.604018948836563
4,57,41.67187098003301,-73.85136678442211,54664,515,15.278370241355201,0.366296975988194,57007,35.09756239260914,80.93074832971003,399.7450671307067,13.634293298202568,2,19,631.8244835445041,495.14750753926376,25.014673445523655,61.86739279597095,24.488292045598325
4,58,40.505172013369446,-73.17035619464707,79210,6069,12.858889836943488,6.619698394506342,77367,53.069518976352136,51.04648686885669,678.8876232262396,29.415895364101107,4,22,616.265072148617,419.6910100503587,12.571382595160939,85.23404154580447,13.739629894609802
4,59,40.58534289151885,-73.60741224963888,53234,8107,2.5995411274517783,8.206415603544787,65157,9.405982022858872,190.27927449688312,626.0934708760662,36.802335967005206,16,4,622.7171468681281,371.47440291678157,92.49787924245246,88.21986607738495,21.79448175637165
4,60,40.78868229270133,-73.9987155744732,50608,6014,16.502081797925136,6.751298858444197,54783,73.06790115283903,104.37245906643575,83.43443363836909,13.640731293557698,5,27,865.1547506845428,498.91216682568756,89.82478997945806,92.41746342462501,14.357649835158115
4,61,40.46262836452459,-73.2651494795004,43678,4875,6.1051507824941496,7.865258871035913,86414,90.40349864545593,64.03623348568772,673.5514362839156,13.455661495928743,16,15,402.80531663575914,145.04371636457824,38.18638456332717,67.15364274031198,27.54790269594707
4,62,40.79437377263426,-73.75472069502564,57115,6784,10.29554883738837,7.44419253813326,126090,43.80336566976468,172.20667999444808,570.2044428240233,12.075604929240507,3,1,562.0910474132381,342.7729354634466,90.07186713144985,77.61738282624185,27.529440580433892
4,63,41.50133802856331,-73.51139507412202,51192,2373,26.704690765770685,8.378732701193627,131398,92.20488021271073,20.905577575138846,137.45973084695595,30.065306284090788,10,25,976.9145108716276,70.81786280299998,42.01966757805941,68.51577018639973,23.899146223281203
4,64,41.280387737074065,-73.88011196851616,7704,7468,20.87777514876745,7.7900539392403765,41441,14.745300926617954,14.649120821478023,814.1941593869777,38.85841549454042,17,12,744.6928091284252,351.22344065144114,52.92927238403575,85.6911265402846,5.959038869699366
4,65,41.24292884531357,-73.22212229446312,98360,4737,11.36788652438987,2.7742673480097912,74239,72.64967463374226,167.15661417092025,421.011950738063,39.41954735398109,13,15,894.5528416102712,287.5154487330293,56.58668455581705,83.11508325763637,23.73288387856086
4,66,41.929380957656925,-73.92643664578424,6607,3302,6.000945280241914,5.7963245820181815,88382,48.24236015947289,18.731490521494898,770.4084846344799,38.62510902898641,17,28,375.61532070556035,427.02862140748334,16.512153196719396,95.24420593426262,11.41654224739786
4,67,41.18596949551099,-73.06400582099822,95120,4822,25.498960398111432,8.9756219345316,34576,27.725841634918613,199.33665558693593,753.2823288679898,34.01239898218179,14,8,144.24474623954333,63.975594215820024,59.876312990391895,90.48130884156204,18.434479761096377
4,68,41.68157014387823,-73.96657346690678,96949,602,7.875041344051164,4.47272968157122,112543,5.534978921809519,28.915942047916943,698.3058167478792,11.396338411906298,13,19,598.6525451141897,468.87478887911334,10.481408982480056,89.929552247236,27.576266327562884
4,69,40.27944113395791,-73.90387414826785,52786,2868,28.07668827785512,5.423865601904387,120887,17.96453158641317,191.9188410055481,391.3110014948151,20.37063348249238,6,21,923.1548090636724,143.89336092129395,69.87455526132197,63.14794306830038,20.093878595940325
4,70,40.3278634419064,-73.26404643948482,98911,8470,14.438339255334741,5.994305420276217,67656,4.643365548281231,2.746637616515657,922.2051415275644,10.788082719763644,12,9,833.8191614700053,450.1934419677438,56.74579167551209,82.60130099903799,21.74209931158181
4,71,41.92276494028743,-73.39733003905549,34359,626,3.3475413586483262,5.771716266239962,125018,71.33217295012723,131.88464936998326,628.4536627125419,17.71433886480996,19,25,683.2284915977756,202.43745689652826,52.2980591192015,94.31668288974271,12.463698149554098
4,72,41.847486262533295,-73.77019365857734,21169,5320,24.29583263202297,8.972984957497385,132537,45.55016952192202,6.164923739874051,880.4122942095288,5.585459604164273,8,7,540.2946238192816,203.87052210862697,93.1796591358394,60.97563972440387,19.53562237172718
4,73,41.09786504899868,-73.78067959878862,20689,1638,28.08458881889883,2.0341300219831506,86091,93.68534300910153,32.90507447856248,241.2446298801356,16.85630505622317,16,24,508.4817579963425,351.7432279277409,38.65168199224098,75.24919811099507,29.767813965577627
4,74,40.495234174349434,-73.49354362296349,50306,5062,7.937473196309881,4.152137566843307,70818,10.339493663004152,86.30162396952848,237.61918715301624,28.21756453364405,2,1,687.9605868112263,81.6656485577132,66.7930758140844,98.12948715124932,18.52465588820209
4,75,41.430534165018486,-73.44326769224078,19402,2414,10.742438447989082,5.606944813756801,136520,40.521512329927866,25.10483624557518,815.4795687209121,6.609480935672086,15,1,286.72249425298946,457.632586444458,85.46942863223137,78.843349179357,15.278723308503467
4,76,40.4731358504222,-73.27000677535504,5023,816,18.821689528418148,8.321624537291184,131519,3.3323199439508455,182.55747707730507,127.17860557278505,34.05916300721147,7,15,852.8971520526524,280.53516241195996,22.171707212185122,82.83966285303913,15.197065254924578
4,77,41.3228956332262,-73.11809671523655,18273,8002,6.745791512883734,0.09200897625379456,30427,40.227476743143356,74.92984380296575,191.1059680713704,24.352490533607345,4,9,107.60634645621448,427.6435788677565,12.879501412989224,97.60719338916965,27.301858777340517
4,78,41.071043832171924,-73.4564044250887,19799,7271,12.270336421566329,4.159896079752416,149833,45.723041961954436,109.92446022120699,888.9394639324609,9.709728525855333,3,16,445.41213031616263,475.23517863803426,53.36230982850472,82.8485563845919,25.638270583668735
4,79,40.55047221186224,-73.9247979712372,88212,6745,15.00734381090298,8.965042509589948,90261,49.04544085197847,51.539129637835934,886.077479376517,30.965918076075127,19,19,342.2077773742093,411.4098900213107,13.973100587870992,99.6836874811528,8.258791992869794
4,80,41.59213705079387,-73.60522468322831,49591,4430,20.40632591377515,7.3244145913044925,129854,4.929966240916994,0.46949477349063073,252.35187427170865,35.62623918134453,13,11,679.2186004658381,98.63487214987474,49.262000352788554,98.87803381039222,5.93880800150114
4,81,40.63200944573279,-73.68589018091063,47146,1790,19.227776895486972,0.9504024065161942,87811,82.18014592542004,153.85011184831734,600.755760205155,20.174091582602873,6,1,209.70029087232308,279.3906801053921,62.67347879588618,74.37355962063148,16.88397669202171
4,82,40.72702891473853,-73.3589939426793,61520,4108,5.753687599361402,3.8140880990312342,53212,62.4943770407832,145.77410189771916,932.5936052714814,17.549236681743423,4,19,156.9364046386073,321.35623851406467,15.141944740899698,95.75096751047779,18.24522642675135
4,83,41.33869670152559,-73.16842607408955,50629,9053,23.135920841154107,5.864595123747977,92999,12.897890792716527,93.6922474174173,602.3230149390586,6.3936771540129556,19,26,310.60475844433284,87.97457655274417,33.32938003947878,60.75710562045854,5.89731877972331
4,84,41.82971561184152,-73.64798341749812,52016,396,22.219452908971395,7.091807037944047,126382,61.54909596667192,150.75612021728307,452.7416033858472,18.93781497880985,10,13,805.5572662880569,253.96779763663685,81.29709444477206,93.54487184792228,21.369393782106506
4,85,40.45685170461684,-73.72598821961445,94697,8204,28.872429772627566,6.2739655531584635,57843,29.23910238477404,141.06132850718544,738.0822279532645,18.657330430505684,11,29,991.9508578651784,95.87864731112485,46.41805255960894,62.4979012479003,25.526959049956027
4,86,40.18469167789087,-73.32599264353729,95712,4967,25.448071460903396,3.9882152692405737,35355,67.7073712658448,154.44805517865532,478.4810550155547,32.79771158278074,10,12,904.682232332061,274.0411312314436,85.7627838125937,92.05408233080993,15.262620533708914
4,87,40.46016898371495,-73.59391786744023,65356,8352,23.520166681771382,8.216493338800724,36026,35.34774751283788,128.44192740053947,253.1752583083264,9.917575041567197,14,3,344.24325557162615,434.79923989884804,41.18223583708004,98.92181398056644,29.493358369346492
4,88,40.53655204090711,-73.95902177775011,68342,6751,22.579673885716737,8.057928659582348,141198,3.1174909111921223,174.03933809844844,147.2660038221707,10.729034543602626,12,13,796.4206737121306,211.2631410460228,26.487842061397135,85.7109464647317,13.194280146030472
4,89,41.72014703797959,-73.877371950022,97771,2910,28.203561753063962,1.5313480060440388,116593,48.11256918168456,66.67356762331255,454.63217979094827,30.679906054135508,2,11,473.36216527143546,379.7255369359879,71.72886475778182,93.33085128143392,11.24897453098739
4,90,41.21905701950813,-73.41480521460714,75510,1216,28.591836527732625,3.6146532849851543,34027,21.380121066273283,21.10272928024022,686.2388794382229,34.73273268991181,1,23,756.7105722825172,73.42062744025915,89.58206565360588,94.50700651782904,16.083008019317468
4,91,41.171726101055846,-73.02392166752747,73010,870,3.4081239764954065,1.9105186870868285,116269,11.3462191706574,49.51290162835693,809.2721649883649,39.33468213303623,8,11,821.0543529657923,321.97132358726367,27.86885729813815,79.79313826485681,23.55775613834311
4,92,41.540823574137285,-73.50038158800123,36343,6285,20.237515717738294,4.082375193462987,58690,74.03030598990841,62.55214548436319,828.5390416532225,31.772906995136474,16,18,990.4065740556614,355.6212555846006,98.64552847254797,61.15345307686822,13.45349971209521
4,93,40.21570652912462,-73.73769506861557,89952,5831,7.774661929050868,7.783719045454912,118321,56.11511466719561,95.05941476465114,792.6969351220578,11.009439027749803,4,29,967.4358950693625,292.54139350255423,35.90915530013601,64.81083852514428,22.58820850453826
4,94,41.28971208685945,-73.62606128639622,59480,7144,1.6438815766476593,3.037238516318258,109287,78.12569537828522,73.18388708271509,249.18643741963947,35.24902986043005,4,8,906.0876276248591,97.51927821176344,73.58948220545443,79.981948051455,26.74823905992484
4,95,40.25239018205247,-73.3221050815039,12322,4376,14.922614124961346,4.914072634326684,127136,48.09416080843035,75.26236339099952,369.5572324790628,7.352090040271844,19,3,988.0271164723814,328.70671203147674,68.57797557287266,67.9556681175207,11.007807757416861
4,96,41.3187006061985,-73.0902731620658,67567,662,4.889469058583915,0.5640135776079047,76766,0.6788174023589777,30.58863729508523,78.30010862335486,49.81110655009633,12,1,571.1874344713735,142.12127641779557,40.13365102421059,73.21230750227514,5.493143661579387
4,97,40.27036610834286,-73.30480354029679,51385,2900,11.171381653724955,7.5773494450229375,45052,28.958270467072712,115.4399492845123,75.23324338165298,13.608012051343147,3,1,943.2543285178259,219.76339357206294,69.76667090798507,70.20348889685593,8.175839399330794
4,98,40.1170732001601,-73.69458650145725,31985,8091,27.86988564177829,8.981238347128787,57659,37.94613805934648,101.30999998170944,567.2019348424569,19.10154625057752,12,21,760.0616644014151,442.07464465452074,27.332346921267508,63.90475042140596,27.444895159800648
4,99,40.6997909272948,-73.44868260933718,67793,8350,4.648267754035488,5.893316449477281,136885,0.4504480980288661,62.65520222763574,531.491694815293,19.59128932333868,5,4,144.23736585223935,52.39137611968792,39.5262716037092,86.41547352803555,23.260343822044817
4,100,40.906523366763444,-73.31567134954473,87914,6536,18.135285766253496,9.132059618141724,80867,79.08496776331792,160.60120609180026,718.9872910869377,14.190737925643898,4,1,996.479854538061,96.52010324088195,26.259642901216843,65.20105022600531,13.19137409209039
